,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion,EduField_Dept,Job_Coy,Edu_Age_TotalWorking,CurrMgr_Coy,CurrRole_CurrMgr
819,0,2,1451,1,2,1,1,1,0,67,2,6,2,2,3201,19911,0,0,17,3,1,0,2,1,0,1,0.16666666666666666,0.029411764705882353,0.6666666666666666,0.6
820,0,1,1182,2,11,2,2,4,0,54,3,7,4,0,4968,18500,1,0,11,3,4,1,3,3,0,1,0.3333333333333333,0.05,0.3333333333333333,0.6666666666666666
821,0,2,174,2,8,4,4,4,0,56,2,7,2,2,13120,11879,6,0,17,3,2,1,3,3,2,2,0.4,0.056338028169014086,0.3,2.0
822,0,1,1003,1,2,2,1,4,0,95,3,4,3,1,4033,15834,2,0,11,3,4,0,3,2,0,1,0.5,0.05128205128205128,0.5,0.6666666666666666
823,0,1,490,1,10,3,1,4,0,61,3,6,2,0,3291,17940,0,0,14,3,4,2,2,2,1,1,0.125,0.08108108108108109,0.125,2.5
824,0,2,188,1,29,3,3,2,0,56,1,2,4,1,4272,9558,4,0,19,3,1,0,3,3,0,1,1.0,0.05172413793103448,0.0,0.0
825,0,2,718,1,8,1,3,2,0,79,2,4,4,2,5056,17689,1,1,15,3,3,1,2,2,1,1,0.18181818181818182,0.02564102564102564,0.18181818181818182,2.3333333333333335
826,0,2,433,0,1,3,0,3,0,37,4,1,3,2,2844,6004,1,0,13,3,4,1,2,4,5,1,0.125,0.06666666666666667,0.0,6.0
827,0,1,773,1,6,3,1,3,0,39,2,6,3,0,2703,22088,1,1,14,3,4,1,2,3,0,1,0.25,0.0967741935483871,0.5,0.3333333333333333
828,1,0,247,1,8,1,3,3,0,80,3,2,3,1,1904,13556,1,0,12,3,4,0,0,3,0,1,1.0,0.05555555555555555,0.0,0.0
829,1,2,603,2,9,4,2,1,0,77,3,7,1,1,8224,18385,0,1,17,3,1,0,3,3,0,1,0.3333333333333333,0.10256410256410256,0.5,0.5
830,0,2,167,1,12,4,1,2,0,46,3,2,4,2,4766,9051,3,1,11,3,1,1,4,3,0,1,0.5,0.0851063829787234,0.0,0.0
831,1,1,874,1,15,3,3,3,0,72,3,2,3,2,2610,6233,1,0,12,3,3,1,5,2,2,1,0.3333333333333333,0.09090909090909091,0.6666666666666666,0.6666666666666666
832,0,2,367,1,25,2,3,3,0,52,2,0,4,0,5731,17171,7,0,13,3,3,2,2,3,1,1,0.2857142857142857,0.043478260869565216,0.42857142857142855,0.5
833,0,2,199,1,6,3,1,4,0,55,2,6,3,2,2539,7950,1,0,13,3,3,1,0,3,2,1,0.2,0.0967741935483871,0.4,0.6666666666666666
834,0,2,1400,2,9,1,1,2,0,70,3,7,3,2,5714,5829,1,0,20,4,1,0,3,2,1,2,0.2857142857142857,0.025,0.42857142857142855,1.25
835,0,2,528,0,8,4,4,3,0,100,3,1,3,1,4323,7108,1,0,17,3,2,0,2,1,1,0,0.16666666666666666,0.0975609756097561,0.6666666666666666,0.8
836,1,2,408,2,23,1,1,4,0,45,2,7,1,2,7336,11162,1,0,13,3,1,1,3,1,3,2,0.25,0.025,0.8333333333333334,0.7272727272727273
837,0,1,593,1,9,4,3,2,0,88,3,5,3,1,13499,13782,9,0,17,3,3,0,3,2,2,1,0.15789473684210525,0.06666666666666667,0.6842105263157895,0.5
838,1,1,481,2,12,3,1,3,0,44,3,7,1,1,13758,2447,0,1,12,3,2,0,2,2,13,2,0.18181818181818182,0.046875,0.6363636363636364,0.6
839,0,2,647,2,4,4,2,2,0,45,3,7,1,1,5155,2253,7,0,13,3,4,0,3,4,1,1,0.2857142857142857,0.0784313725490196,0.7142857142857143,0.6666666666666666
840,0,2,982,1,1,4,3,4,0,58,2,2,3,2,2258,16340,6,0,12,3,2,1,2,3,1,1,0.1111111111111111,0.08888888888888889,0.7777777777777778,0.0
841,0,2,477,1,24,3,3,4,0,49,3,2,2,1,3597,6409,8,0,22,4,4,0,2,3,1,1,0.2,0.1,0.4,1.0
842,1,2,1485,1,12,1,1,3,0,79,3,2,4,2,2515,22955,1,1,11,3,4,0,4,2,0,1,0.5,0.034482758620689655,0.0,1.0
843,0,2,1384,1,3,4,3,1,0,82,4,2,4,2,4420,13421,1,0,22,4,2,1,2,3,0,1,0.1111111111111111,0.11764705882352941,0.7777777777777778,0.875
844,0,2,852,2,10,3,2,3,0,72,2,7,3,2,6578,2706,1,0,18,3,1,1,3,3,1,1,0.18181818181818182,0.075,0.36363636363636365,0.6
845,0,1,902,1,26,2,3,3,0,92,2,6,4,2,4422,21203,3,1,13,3,4,1,3,1,0,1,1.0,0.03571428571428571,0.0,1.0
846,0,2,819,1,2,3,1,3,0,44,2,4,2,0,10274,19588,2,0,18,3,2,1,2,4,6,1,0.375,0.06,0.5,1.4
847,0,1,669,1,1,3,3,4,0,97,2,0,1,1,5343,25755,0,0,20,4,3,0,3,3,4,1,0.14285714285714285,0.0625,0.6428571428571429,0.9
848,0,1,636,1,4,4,5,4,0,47,2,2,4,2,2376,26537,1,0,13,3,2,1,2,4,2,0,0.3333333333333333,0.10810810810810811,0.6666666666666666,0.6666666666666666
849,1,2,1372,2,9,3,2,1,0,85,1,7,3,1,5346,9489,8,0,13,3,2,0,2,2,1,1,0.4,0.06,0.6,0.75
850,0,0,862,2,2,1,1,3,0,76,3,8,1,0,2827,14947,1,0,12,3,3,3,3,3,0,2,0.5,0.030303030303030304,0.0,0.0
851,0,2,718,1,4,4,4,4,0,92,3,3,1,0,19943,18575,4,0,13,3,4,1,2,3,4,1,0.8333333333333334,0.047619047619047616,0.3333333333333333,0.6666666666666666
852,0,2,1401,1,6,1,3,2,0,54,3,2,4,2,3131,26342,1,0,13,3,1,1,5,3,0,1,0.09090909090909091,0.02564102564102564,0.7272727272727273,0.8888888888888888
853,0,2,645,1,9,2,1,3,0,54,3,6,1,1,2552,7172,1,0,25,4,3,0,4,3,0,1,0.5,0.1,0.0,1.0
854,0,2,1457,1,7,3,3,1,0,83,3,6,3,2,4477,20100,4,1,19,3,3,1,2,2,0,1,0.25,0.057692307692307696,0.5,0.6666666666666666
855,0,2,977,1,1,3,1,4,0,56,2,4,4,2,6474,9961,1,0,13,3,2,1,2,2,3,1,0.13333333333333333,0.058823529411764705,0.7333333333333333,0.6666666666666666
856,0,2,805,1,3,3,1,1,0,87,2,2,3,1,3033,12828,1,0,12,3,1,0,2,2,1,1,0.3333333333333333,0.13636363636363635,0.6666666666666666,0.6666666666666666
857,1,2,1097,1,10,4,1,3,0,96,3,6,3,1,2936,10826,1,1,11,3,3,0,4,3,0,1,0.14285714285714285,0.08,0.2857142857142857,1.3333333333333333
858,0,2,1223,1,7,2,3,4,0,50,3,3,3,0,18606,18640,3,0,18,3,2,1,6,3,4,1,0.625,0.02531645569620253,0.875,0.875
859,0,2,942,1,15,1,1,2,0,69,1,6,4,2,2168,26933,0,1,18,3,1,1,2,2,1,1,0.16666666666666666,0.02857142857142857,0.5,1.0
860,1,1,1256,1,3,4,1,3,0,48,2,6,4,2,2853,4223,0,1,11,3,2,1,5,3,0,1,1.0,0.17391304347826086,0.0,0.0
861,0,2,1402,2,2,3,2,3,0,69,3,3,1,2,17048,24097,8,0,23,4,1,0,2,3,15,1,0.14814814814814814,0.04054054054054054,0.3333333333333333,1.5
862,0,0,111,1,17,3,1,4,0,74,1,6,3,1,2290,4279,2,0,13,3,4,0,3,3,0,1,1.0,0.06,0.0,0.0
863,0,2,147,0,2,3,0,2,0,99,3,1,3,2,3600,8429,1,0,13,3,4,1,2,3,1,1,0.16666666666666666,0.07894736842105263,0.6666666666666666,0.8
864,1,0,906,1,5,2,1,1,0,95,2,6,1,0,2107,20293,6,0,17,3,1,1,2,1,0,1,0.5,0.043478260869565216,0.0,0.0
865,0,2,1329,2,29,4,1,3,0,61,3,7,1,0,4115,13192,8,0,19,3,3,3,3,3,0,2,0.4,0.10526315789473684,0.6,0.75
866,0,1,1184,2,2,4,3,2,0,62,3,7,2,2,4327,25440,5,0,12,3,4,3,2,3,0,2,2.0,0.08888888888888889,0.0,0.0
867,0,1,1421,1,2,3,3,4,0,30,3,3,1,2,17856,9490,2,0,22,4,3,1,3,3,2,1,1.3333333333333333,0.036585365853658534,0.6666666666666666,0.6666666666666666
868,0,2,1179,1,19,4,3,4,0,78,2,2,1,2,3196,12449,1,0,12,3,3,3,2,3,3,1,0.14285714285714285,0.11764705882352941,0.42857142857142855,1.25
869,0,2,1450,1,15,2,1,4,0,52,3,5,2,2,19081,10849,5,0,11,3,1,1,2,3,0,1,1.0,0.028169014084507043,0.6,0.5
870,0,2,1361,2,17,4,1,3,0,94,3,7,1,2,8966,21026,3,1,15,3,4,3,2,3,1,2,0.25,0.08,0.875,0.875
871,1,2,984,1,17,2,1,4,0,97,3,2,2,2,2210,3372,1,0,13,3,1,1,3,1,0,1,0.5,0.08,0.0,0.0
872,0,1,1146,2,25,3,3,2,0,82,3,7,3,2,4539,4905,1,0,12,3,1,1,3,2,0,2,0.18181818181818182,0.06976744186046512,0.09090909090909091,3.5
873,0,2,917,1,6,4,1,3,0,60,1,2,3,0,2741,6865,1,0,14,3,3,1,4,3,1,1,0.125,0.09302325581395349,0.875,0.875
874,0,2,853,1,7,4,1,3,0,49,3,2,3,0,3491,11309,1,0,13,3,1,3,4,2,8,1,0.18181818181818182,0.1,0.8181818181818182,0.7
875,0,2,200,1,29,4,5,4,0,32,3,6,4,1,4541,7744,1,0,25,4,2,0,3,3,13,0,0.09523809523809523,0.0625,0.8095238095238095,0.6111111111111112
876,0,2,654,2,21,3,2,3,0,43,4,8,4,1,2678,5050,1,0,17,3,4,0,2,3,2,1,0.3333333333333333,0.13636363636363635,0.6666666666666666,0.3333333333333333
877,0,2,150,1,2,4,4,4,0,60,3,4,4,0,7379,17433,2,0,11,3,3,1,3,2,1,1,0.2857142857142857,0.06896551724137931,0.5714285714285714,0.6
878,0,0,179,0,2,5,3,4,0,79,4,1,1,2,6272,12858,7,0,16,3,1,1,3,4,0,0,0.4,0.09615384615384616,0.6,0.75
879,0,2,696,2,7,4,2,2,0,52,4,7,4,0,5220,10893,0,1,18,3,2,1,3,3,1,1,0.16666666666666666,0.05555555555555555,0.75,0.7
880,0,1,116,1,13,3,5,3,0,77,2,2,2,2,2743,7331,1,0,20,4,3,1,2,3,2,0,0.3333333333333333,0.08823529411764706,0.6666666666666666,0.6666666666666666
881,0,1,1316,1,2,2,1,4,0,38,3,6,3,1,4998,2338,4,1,14,3,4,0,2,3,0,1,0.2222222222222222,0.047619047619047616,0.7777777777777778,0.875
882,0,2,363,1,1,3,4,3,0,77,1,4,1,0,10252,4235,2,1,21,4,3,1,2,3,7,1,0.375,0.05660377358490566,0.875,0.875
883,0,2,117,1,9,3,3,1,0,60,3,6,4,2,2781,6311,0,0,13,3,2,1,5,3,4,1,0.06666666666666667,0.0625,0.6666666666666666,0.9090909090909091
884,0,2,107,2,10,3,4,2,0,84,2,7,2,0,6852,11591,7,0,12,3,2,1,2,4,1,2,0.3333333333333333,0.06382978723404255,0.5,0.25
885,0,2,1356,2,10,4,1,3,0,57,3,7,4,1,4950,20623,0,0,14,3,2,0,4,3,1,2,0.4,0.13333333333333333,0.2,1.5
886,0,2,1465,1,1,3,3,4,0,63,3,6,2,2,3579,9369,0,1,21,4,1,1,2,3,5,1,0.08333333333333333,0.07142857142857142,0.5833333333333334,1.125
887,0,1,458,1,26,5,3,1,0,60,3,5,1,2,13191,23281,3,1,17,3,3,0,6,3,0,1,1.5,0.08064516129032258,0.0,0.0
888,0,0,1212,2,8,2,2,3,0,78,2,7,4,2,10377,13755,4,1,11,3,2,1,6,2,4,1,0.21428571428571427,0.0392156862745098,0.8571428571428571,0.15384615384615385
889,0,2,1103,1,14,3,1,1,0,42,3,6,1,2,2235,14377,1,1,14,3,4,2,3,2,6,1,0.1,0.08333333333333333,0.8,0.7777777777777778
890,0,1,966,1,1,4,1,4,0,53,3,4,3,0,10502,9659,7,0,17,3,1,1,2,1,1,1,0.5,0.04597701149425287,0.6666666666666666,0.8
891,0,2,1117,1,2,1,1,1,0,72,4,6,4,2,2011,19982,1,0,13,3,4,1,5,3,7,1,0.09090909090909091,0.018518518518518517,0.6363636363636364,0.625
892,1,0,504,1,10,3,3,1,0,96,2,6,2,1,1859,6148,1,1,25,4,2,0,2,4,0,1,0.5,0.15,0.0,1.0
893,0,2,1010,1,1,3,1,1,0,97,3,6,4,0,3760,5598,1,0,15,3,1,3,5,3,1,1,0.25,0.09375,0.5,0.6666666666666666
894,0,2,685,1,3,3,1,4,0,85,3,5,4,2,17779,23474,3,0,14,3,1,0,2,3,0,1,0.36363636363636365,0.03333333333333333,0.8181818181818182,0.9
895,0,2,1332,1,11,2,3,3,0,80,3,0,1,2,6833,17089,1,1,12,3,4,0,2,2,0,1,0.2857142857142857,0.05405405405405406,0.14285714285714285,2.5
896,0,2,1062,1,24,3,3,3,0,96,2,0,1,1,6812,17198,1,0,19,3,2,0,2,3,1,1,0.18181818181818182,0.07317073170731707,0.7272727272727273,1.0
897,0,2,326,2,3,3,1,3,0,48,2,7,4,1,5171,16490,5,0,17,3,4,0,2,3,0,2,0.2857142857142857,0.041666666666666664,0.7142857142857143,0.16666666666666666
898,0,2,920,1,3,3,1,3,0,96,1,5,4,2,19740,18625,3,0,14,3,2,1,2,3,0,1,0.5555555555555556,0.04411764705882353,0.7777777777777778,0.875
899,0,2,1098,1,4,2,3,1,0,85,2,3,3,2,18711,12124,2,0,13,3,3,1,2,4,0,1,2.5,0.027777777777777776,0.0,0.0
900,0,1,469,1,3,3,4,3,0,46,3,6,2,2,3692,9256,1,0,12,3,3,0,2,2,0,1,0.08333333333333333,0.0625,0.5833333333333334,1.25
901,0,2,969,1,2,2,4,4,0,76,4,2,2,1,2559,16620,5,0,11,3,3,0,4,2,0,1,0.5,0.03636363636363636,0.0,0.0
902,0,2,1167,1,4,2,1,1,0,76,3,6,3,0,2517,3208,1,0,11,3,2,3,2,3,0,1,0.16666666666666666,0.0625,0.5,0.75
903,0,2,1329,1,7,3,1,3,0,82,3,0,4,0,6623,4204,1,1,11,3,2,2,2,3,1,1,0.2857142857142857,0.08571428571428572,0.0,0.0
904,0,2,715,1,1,3,1,4,0,76,2,5,4,1,18265,8733,6,0,12,3,3,0,3,4,0,1,2.5,0.0410958904109589,0.0,0.0
905,0,2,694,1,1,3,1,4,0,87,2,5,4,0,16124,3423,3,0,14,3,2,2,2,2,1,1,0.5,0.07894736842105263,0.875,0.875
906,0,2,1320,1,20,3,4,3,0,89,4,6,3,2,2585,21643,0,0,17,3,4,0,5,2,0,1,0.5,0.08333333333333333,0.0,0.0
907,0,2,1099,2,5,3,2,2,0,88,3,3,2,2,18213,8751,7,0,11,3,3,1,5,3,3,1,0.21739130434782608,0.04285714285714286,0.43478260869565216,0.8181818181818182
908,0,2,536,2,10,5,2,4,0,82,4,7,3,0,8380,21708,0,1,14,3,4,2,3,3,0,1,0.3,0.11627906976744186,0.8,0.8888888888888888
909,0,2,265,1,25,3,1,2,0,57,4,6,4,1,2994,21221,1,1,12,3,4,0,2,3,0,1,0.5,0.15,0.5,0.0
910,0,2,373,1,1,2,1,4,0,47,3,6,3,2,1223,16901,1,0,22,4,4,1,2,3,0,1,0.5,0.08333333333333333,0.5,0.0
911,1,1,599,2,24,1,1,3,0,73,1,8,4,1,1118,8040,1,1,14,3,4,0,4,3,1,2,0.5,0.038461538461538464,0.0,0.0
912,0,2,583,1,4,2,1,3,0,53,3,6,4,1,2875,9973,1,1,20,4,2,0,2,2,2,1,0.1111111111111111,0.058823529411764705,0.2222222222222222,1.6666666666666667
913,1,2,1449,2,2,3,2,1,0,94,1,3,2,1,18824,2493,2,1,16,3,1,0,2,3,1,1,0.2,0.04225352112676056,0.44,0.8333333333333334
914,0,0,177,1,8,1,3,4,0,37,2,0,2,0,13577,25592,1,1,15,3,4,1,3,3,15,1,0.11764705882352941,0.011235955056179775,0.0,9.0
915,1,1,251,1,10,2,1,1,0,45,2,2,3,1,2625,25308,1,0,20,4,3,0,2,1,2,1,0.3333333333333333,0.08695652173913043,0.6666666666666666,0.6666666666666666
916,0,2,168,2,4,2,2,4,0,33,2,3,2,2,18789,9946,2,0,14,3,3,1,2,3,0,1,0.4166666666666667,0.027777777777777776,0.6666666666666666,0.4444444444444444
917,0,2,131,2,2,3,2,3,0,86,3,7,1,1,4538,6039,0,1,12,3,4,0,3,3,0,1,0.5,0.07894736842105263,0.5,0.6666666666666666
918,0,1,237,2,9,3,1,4,0,83,3,3,2,0,19847,19196,4,1,24,4,1,1,5,2,11,2,0.16666666666666666,0.036585365853658534,0.3333333333333333,0.9090909090909091
919,0,2,1429,1,18,4,3,4,0,67,3,4,4,1,10512,20002,6,0,12,3,4,0,6,2,5,1,0.3,0.047619047619047616,0.4,1.4
920,0,1,135,1,19,3,3,3,0,46,3,2,2,0,4444,22534,4,0,13,3,3,2,2,4,5,1,0.16666666666666666,0.061224489795918366,0.8333333333333334,0.7272727272727273
921,0,1,791,1,1,4,3,4,0,44,3,2,3,1,2154,6842,0,1,11,3,3,0,2,2,0,1,0.2,0.12121212121212122,0.4,0.6666666666666666
922,0,2,1199,1,4,2,1,3,0,92,4,3,1,0,19190,17477,1,0,14,3,4,2,4,2,14,1,0.19230769230769232,0.02857142857142857,0.5,0.6428571428571429
923,0,1,648,0,11,3,1,3,0,56,2,1,2,2,4490,21833,4,0,11,3,4,2,5,4,1,0,0.18181818181818182,0.0625,0.7272727272727273,1.0
924,0,2,735,1,6,1,1,3,0,66,3,6,3,2,3506,6020,0,1,14,3,4,0,3,3,2,1,0.25,0.02564102564102564,0.5,0.6666666666666666
925,0,2,603,1,7,4,3,2,0,78,4,6,2,2,2372,5628,6,1,16,3,4,0,2,3,0,1,1.0,0.06666666666666667,0.0,0.0
926,0,2,531,2,4,4,2,4,0,56,2,7,4,1,10231,20364,3,0,14,3,4,0,3,4,15,1,0.13636363636363635,0.06060606060606061,0.7727272727272727,0.3888888888888889
927,0,2,429,1,2,4,1,3,0,53,3,4,2,1,5410,2323,9,1,11,3,4,0,2,3,5,1,0.11764705882352941,0.07407407407407407,0.7058823529411765,1.0769230769230769
928,1,2,621,1,15,3,3,1,0,73,3,0,4,2,7978,14075,1,0,11,3,4,1,2,3,0,1,0.2727272727272727,0.05555555555555555,0.45454545454545453,1.1666666666666667
929,0,1,193,1,2,3,1,4,0,52,2,2,4,2,3867,14222,1,1,12,3,2,1,2,3,2,1,0.3333333333333333,0.1,0.6666666666666666,0.6666666666666666
930,0,1,968,1,6,2,3,2,0,40,2,2,3,1,2838,4257,0,0,14,3,2,0,6,2,7,1,0.125,0.03389830508474576,0.875,0.0
931,0,0,879,1,9,2,3,3,0,72,3,4,3,1,4695,12858,7,1,18,3,3,0,3,3,1,1,0.2222222222222222,0.05,0.7777777777777778,0.5
932,1,2,806,1,7,3,4,2,0,39,3,2,3,0,3339,17285,3,1,13,3,1,2,2,3,7,1,0.125,0.07692307692307693,0.875,0.875
933,0,2,640,1,1,3,4,4,0,84,3,6,1,1,2080,4732,2,0,11,3,2,0,2,2,1,1,0.25,0.09090909090909091,0.5,0.6666666666666666
934,0,2,266,1,1,3,3,4,0,40,3,6,2,1,2096,18830,1,0,18,3,4,0,3,2,2,1,0.3333333333333333,0.1111111111111111,0.3333333333333333,1.0
935,0,2,604,2,8,3,3,3,0,56,4,7,4,2,6209,11693,1,0,15,3,3,2,4,4,0,2,0.18181818181818182,0.07142857142857142,0.7272727272727273,0.7777777777777778
936,0,1,364,1,25,3,3,2,0,83,3,3,2,1,18061,13035,3,0,22,4,3,0,4,3,0,1,5.0,0.04477611940298507,0.0,0.0
937,0,2,412,1,13,4,3,3,0,94,2,3,2,0,17123,17334,6,1,13,3,4,2,4,3,15,1,0.2,0.06666666666666667,0.1,3.0
938,0,2,848,1,23,4,1,1,0,88,3,6,3,0,2372,26076,1,0,12,3,4,2,3,3,2,1,0.3333333333333333,0.06666666666666667,0.6666666666666666,0.6666666666666666
939,1,2,1089,1,7,2,1,4,0,79,3,2,3,2,4883,22845,1,0,18,3,1,1,3,3,1,1,0.18181818181818182,0.047619047619047616,0.09090909090909091,2.0
940,1,2,360,1,23,3,3,3,0,93,3,6,1,1,3904,22154,0,0,13,3,1,0,2,3,0,1,0.16666666666666666,0.06666666666666667,0.5,0.5
941,0,2,1138,1,6,3,4,1,0,48,2,2,4,2,4627,23631,0,0,12,3,1,1,6,3,6,1,0.2,0.075,0.7,0.25
942,0,2,325,1,10,4,4,4,0,63,3,0,3,2,7094,5747,3,0,12,3,1,0,0,3,1,1,0.375,0.08695652173913043,0.875,0.875
943,0,2,991,0,1,2,1,4,0,44,3,1,1,1,3423,22957,6,0,12,3,3,0,3,4,5,0,0.125,0.03571428571428571,0.875,0.75
944,0,0,1476,1,1,3,1,3,0,55,1,2,4,2,6674,16392,0,0,11,3,1,3,6,3,7,1,0.2,0.07894736842105263,0.5,1.3333333333333333
945,0,2,1322,1,28,3,1,4,0,43,3,5,1,2,16880,22422,4,1,11,3,2,0,2,3,1,1,1.0,0.04,0.5,0.6666666666666666
946,1,2,299,2,25,4,2,4,0,57,2,7,2,1,9094,17235,2,1,12,3,3,0,2,3,1,1,0.5,0.08163265306122448,0.0,4.0
947,1,2,1030,2,5,3,1,2,0,64,3,7,2,1,8446,21534,9,1,19,3,3,0,2,2,7,2,0.3333333333333333,0.04838709677419355,0.7777777777777778,0.875
948,0,2,634,1,17,4,3,2,0,95,3,3,1,2,11916,25927,1,1,23,4,4,2,2,3,0,1,0.3,0.10256410256410256,0.8,0.1111111111111111
949,0,2,524,1,18,2,1,1,0,32,3,4,3,1,4534,13352,0,0,11,3,1,0,6,3,1,1,0.2222222222222222,0.041666666666666664,0.7777777777777778,0.875
950,0,0,587,2,2,4,1,4,0,57,3,7,3,0,9852,8935,1,1,19,3,1,1,5,2,9,2,0.2727272727272727,0.0975609756097561,0.5454545454545454,1.1428571428571428
951,0,0,256,2,10,2,3,3,0,40,1,7,2,1,6151,22074,1,0,13,3,1,0,4,3,11,2,0.1,0.03333333333333333,0.45,0.2
952,1,1,1060,2,1,3,1,4,0,54,3,8,2,1,2302,8319,1,1,11,3,1,0,2,4,2,2,0.25,0.08823529411764706,0.5,0.6666666666666666
953,1,2,935,1,3,3,1,1,0,89,3,2,1,2,2362,14669,4,0,12,3,3,0,4,4,1,1,0.25,0.05555555555555555,0.5,0.6666666666666666
954,0,0,495,1,2,1,1,3,0,37,3,3,3,2,17861,26582,0,1,13,3,4,0,3,2,2,1,0.19047619047619047,0.015873015873015872,0.47619047619047616,0.7272727272727273
955,0,2,282,1,2,2,3,4,0,58,1,3,3,2,19187,6992,4,0,14,3,4,1,5,3,9,1,0.25,0.02564102564102564,0.55,0.75
956,0,2,206,0,8,4,1,4,0,99,3,3,2,1,19717,4022,6,0,14,3,1,0,4,3,7,0,0.625,0.043478260869565216,0.875,0.375
957,0,0,458,1,16,2,1,3,0,74,3,6,3,0,3544,8532,9,0,16,3,2,1,0,3,0,1,0.2,0.043478260869565216,0.0,2.0
958,0,2,943,1,9,3,1,4,0,86,3,0,4,0,8500,5494,0,0,11,3,4,1,0,2,1,1,0.3,0.06818181818181818,0.6,1.0
959,0,2,523,1,2,3,1,3,0,98,3,6,4,1,4661,22455,1,0,13,3,3,0,4,3,8,1,0.2,0.061224489795918366,0.8,0.8888888888888888
960,0,1,1018,2,1,3,2,3,0,66,3,7,1,0,4103,4297,0,0,17,3,4,1,2,3,1,1,0.2,0.058823529411764705,0.7,0.375
961,0,1,482,1,4,4,1,3,0,87,3,6,3,1,4249,2690,1,1,11,3,2,0,3,3,1,1,0.2,0.09090909090909091,0.1,3.0
962,0,2,770,0,5,3,1,3,0,84,3,3,2,0,14026,17588,1,1,11,3,2,1,2,3,0,0,0.11764705882352941,0.03571428571428571,0.29411764705882354,0.8181818181818182
963,0,2,1009,2,2,2,1,2,0,31,3,7,1,0,6893,19461,3,0,15,3,4,1,3,3,1,2,0.25,0.04081632653061224,0.875,0.875
964,0,2,507,2,15,2,3,3,0,66,3,7,1,1,6125,23553,1,0,12,3,4,0,6,4,9,2,0.18181818181818182,0.045454545454545456,0.5454545454545454,1.1428571428571428
965,0,2,882,1,19,1,3,4,0,67,3,2,4,2,3669,9075,3,0,11,3,3,3,6,2,1,1,0.25,0.03125,0.5,0.6666666666666666
966,1,2,601,1,7,4,3,3,0,53,2,4,1,2,10008,12023,7,1,14,3,4,0,0,2,5,1,0.2727272727272727,0.0449438202247191,0.8181818181818182,0.9
967,0,2,329,1,1,4,1,2,0,88,3,2,2,2,2387,6762,3,0,22,4,3,1,3,3,0,1,0.2,0.0851063829787234,0.6,0.5
968,0,1,607,2,7,3,2,1,0,83,4,7,1,2,4639,2261,2,0,16,3,4,1,2,2,6,1,0.125,0.05660377358490566,0.8125,0.5
969,0,2,855,1,4,3,1,4,0,54,3,4,4,1,7898,18706,1,0,11,3,3,0,2,3,0,1,0.2727272727272727,0.05084745762711865,0.7272727272727273,1.0
970,0,2,1291,2,11,3,3,3,0,98,4,8,4,2,2534,6527,8,0,14,3,2,1,4,3,0,2,0.5,0.09375,0.0,0.0
971,0,2,1405,1,11,2,4,4,0,82,2,4,2,1,13142,24439,3,0,16,3,2,0,1,2,0,1,0.6666666666666666,0.025,0.5,0.5
972,0,0,1124,1,1,3,1,4,0,97,3,2,4,1,1611,19305,1,0,15,3,3,0,5,4,0,1,1.0,0.16666666666666666,0.0,0.0
973,0,2,817,1,1,3,3,4,0,60,2,2,4,2,5363,10846,0,0,12,3,2,1,0,3,0,1,0.2,0.06666666666666667,0.0,7.0
974,0,1,793,2,2,1,1,4,0,43,1,7,4,1,5071,20392,3,0,20,4,2,0,3,3,0,2,0.2857142857142857,0.02857142857142857,0.0,2.0
975,1,2,267,2,13,4,2,1,0,85,4,7,3,1,13695,9277,6,1,17,3,3,0,2,2,3,1,0.2,0.05063291139240506,0.4,0.7777777777777778
976,0,2,1369,1,23,3,1,4,0,68,3,4,2,2,13402,18235,4,1,12,3,1,1,0,3,15,1,0.2,0.033707865168539325,0.45,1.6
977,0,0,999,1,26,1,4,1,0,92,2,6,3,0,2029,15891,1,0,20,4,3,3,2,3,0,1,0.16666666666666666,0.02564102564102564,0.0,4.0
978,0,2,1202,1,2,1,3,2,0,89,4,0,3,0,6377,13888,5,0,20,4,2,3,0,3,11,1,0.15384615384615385,0.01818181818181818,0.6153846153846154,1.2222222222222223
979,0,2,285,1,29,3,3,2,0,86,3,2,3,2,5429,17491,4,0,13,3,1,2,1,3,7,1,0.2222222222222222,0.06818181818181818,0.7777777777777778,0.875
980,1,1,703,2,2,3,1,3,0,90,2,8,4,1,2785,11882,7,0,14,3,3,0,3,4,0,2,0.5,0.08823529411764706,0.0,0.0
981,1,1,662,2,18,4,2,4,0,67,3,7,3,2,4614,23288,0,1,18,3,3,1,0,2,3,1,0.4,0.1,0.4,0.6666666666666666
982,0,1,693,1,7,3,1,4,0,57,4,6,3,0,2610,15748,1,0,11,3,4,3,2,3,0,1,0.2,0.07142857142857142,0.6,0.5
983,0,2,404,1,2,4,4,3,0,98,3,0,4,1,6687,6163,1,0,11,3,4,0,2,4,4,1,0.13333333333333333,0.08333333333333333,0.7333333333333333,0.9166666666666666
984,0,2,736,2,26,3,1,3,0,48,2,7,1,2,4724,24232,1,0,11,3,3,1,0,3,0,2,0.3333333333333333,0.09090909090909091,0.6666666666666666,0.6
